title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,overall_sentiment_score,overall_sentiment_label,topic_Economy - Monetary,topic_Financial Markets,topic_Manufacturing,topic_Technology,topic_Finance,ticker,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,topic_Earnings,topic_Life Sciences,topic_Retail & Wholesale,topic_Energy & Transportation,topic_IPO,topic_Economy - Fiscal,topic_Mergers & Acquisitions,topic_Real Estate & Construction,topic_Blockchain,topic_Economy - Macro
"Small Caps Soar, Apple Slips, Treasury Yields Fall On Trump Day 2: What's Driving Markets Tuesday? - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/news/global/25/01/43109835/small-caps-soar-apple-slips-treasury-yields-fall-on-trump-day-2-whats-driving-markets-tuesday,2025-01-21 19:04:11,Piero Cingari,"The Russell 2000 rallies 1.7%, while other large-cap indices trail behind. In commodities, gold climb 1.2% to a two-month high Get Pro-Level Earnings Insights Before the Market Moves",https://cdn.benzinga.com/files/images/story/2025/01/21/Wall-Street-subway-sign.jpeg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,0.07978,Neutral,0.158519,0.94762,0.166667,0.166667,0.166667,AAPL,0.152018,-0.34054,Somewhat-Bearish,0.451494,0.166667,,0.166667,,,,0.166667,,
"Small Caps Soar, Apple Slips, Treasury Yields Fall On Trump Day 2: What's Driving Markets Tuesday? - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/news/global/25/01/43109835/small-caps-soar-apple-slips-treasury-yields-fall-on-trump-day-2-whats-driving-markets-tuesday,2025-01-21 19:04:11,Piero Cingari,"The Russell 2000 rallies 1.7%, while other large-cap indices trail behind. In commodities, gold climb 1.2% to a two-month high Get Pro-Level Earnings Insights Before the Market Moves",https://cdn.benzinga.com/files/images/story/2025/01/21/Wall-Street-subway-sign.jpeg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,0.07978,Neutral,0.158519,0.94762,0.166667,0.166667,0.166667,IBKR,0.152018,0.0,Neutral,0.451494,0.166667,,0.166667,,,,0.166667,,
"Small Caps Soar, Apple Slips, Treasury Yields Fall On Trump Day 2: What's Driving Markets Tuesday? - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/news/global/25/01/43109835/small-caps-soar-apple-slips-treasury-yields-fall-on-trump-day-2-whats-driving-markets-tuesday,2025-01-21 19:04:11,Piero Cingari,"The Russell 2000 rallies 1.7%, while other large-cap indices trail behind. In commodities, gold climb 1.2% to a two-month high Get Pro-Level Earnings Insights Before the Market Moves",https://cdn.benzinga.com/files/images/story/2025/01/21/Wall-Street-subway-sign.jpeg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,0.07978,Neutral,0.158519,0.94762,0.166667,0.166667,0.166667,GM,0.152018,0.142079,Neutral,0.451494,0.166667,,0.166667,,,,0.166667,,
"Small Caps Soar, Apple Slips, Treasury Yields Fall On Trump Day 2: What's Driving Markets Tuesday? - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/news/global/25/01/43109835/small-caps-soar-apple-slips-treasury-yields-fall-on-trump-day-2-whats-driving-markets-tuesday,2025-01-21 19:04:11,Piero Cingari,"The Russell 2000 rallies 1.7%, while other large-cap indices trail behind. In commodities, gold climb 1.2% to a two-month high Get Pro-Level Earnings Insights Before the Market Moves",https://cdn.benzinga.com/files/images/story/2025/01/21/Wall-Street-subway-sign.jpeg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,0.07978,Neutral,0.158519,0.94762,0.166667,0.166667,0.166667,PLD,0.152018,0.0,Neutral,0.451494,0.166667,,0.166667,,,,0.166667,,
"Small Caps Soar, Apple Slips, Treasury Yields Fall On Trump Day 2: What's Driving Markets Tuesday? - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/news/global/25/01/43109835/small-caps-soar-apple-slips-treasury-yields-fall-on-trump-day-2-whats-driving-markets-tuesday,2025-01-21 19:04:11,Piero Cingari,"The Russell 2000 rallies 1.7%, while other large-cap indices trail behind. In commodities, gold climb 1.2% to a two-month high Get Pro-Level Earnings Insights Before the Market Moves",https://cdn.benzinga.com/files/images/story/2025/01/21/Wall-Street-subway-sign.jpeg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,0.07978,Neutral,0.158519,0.94762,0.166667,0.166667,0.166667,SCHW,0.152018,0.196066,Somewhat-Bullish,0.451494,0.166667,,0.166667,,,,0.166667,,
"Small Caps Soar, Apple Slips, Treasury Yields Fall On Trump Day 2: What's Driving Markets Tuesday? - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/news/global/25/01/43109835/small-caps-soar-apple-slips-treasury-yields-fall-on-trump-day-2-whats-driving-markets-tuesday,2025-01-21 19:04:11,Piero Cingari,"The Russell 2000 rallies 1.7%, while other large-cap indices trail behind. In commodities, gold climb 1.2% to a two-month high Get Pro-Level Earnings Insights Before the Market Moves",https://cdn.benzinga.com/files/images/story/2025/01/21/Wall-Street-subway-sign.jpeg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,0.07978,Neutral,0.158519,0.94762,0.166667,0.166667,0.166667,COF,0.152018,0.0,Neutral,0.451494,0.166667,,0.166667,,,,0.166667,,
"Small Caps Soar, Apple Slips, Treasury Yields Fall On Trump Day 2: What's Driving Markets Tuesday? - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/news/global/25/01/43109835/small-caps-soar-apple-slips-treasury-yields-fall-on-trump-day-2-whats-driving-markets-tuesday,2025-01-21 19:04:11,Piero Cingari,"The Russell 2000 rallies 1.7%, while other large-cap indices trail behind. In commodities, gold climb 1.2% to a two-month high Get Pro-Level Earnings Insights Before the Market Moves",https://cdn.benzinga.com/files/images/story/2025/01/21/Wall-Street-subway-sign.jpeg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,0.07978,Neutral,0.158519,0.94762,0.166667,0.166667,0.166667,IVZ,0.076358,0.234483,Somewhat-Bullish,0.451494,0.166667,,0.166667,,,,0.166667,,
"Small Caps Soar, Apple Slips, Treasury Yields Fall On Trump Day 2: What's Driving Markets Tuesday? - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/news/global/25/01/43109835/small-caps-soar-apple-slips-treasury-yields-fall-on-trump-day-2-whats-driving-markets-tuesday,2025-01-21 19:04:11,Piero Cingari,"The Russell 2000 rallies 1.7%, while other large-cap indices trail behind. In commodities, gold climb 1.2% to a two-month high Get Pro-Level Earnings Insights Before the Market Moves",https://cdn.benzinga.com/files/images/story/2025/01/21/Wall-Street-subway-sign.jpeg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,0.07978,Neutral,0.158519,0.94762,0.166667,0.166667,0.166667,MMM,0.152018,0.0,Neutral,0.451494,0.166667,,0.166667,,,,0.166667,,
"Small Caps Soar, Apple Slips, Treasury Yields Fall On Trump Day 2: What's Driving Markets Tuesday? - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/news/global/25/01/43109835/small-caps-soar-apple-slips-treasury-yields-fall-on-trump-day-2-whats-driving-markets-tuesday,2025-01-21 19:04:11,Piero Cingari,"The Russell 2000 rallies 1.7%, while other large-cap indices trail behind. In commodities, gold climb 1.2% to a two-month high Get Pro-Level Earnings Insights Before the Market Moves",https://cdn.benzinga.com/files/images/story/2025/01/21/Wall-Street-subway-sign.jpeg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,0.07978,Neutral,0.158519,0.94762,0.166667,0.166667,0.166667,KEY,0.152018,0.0,Neutral,0.451494,0.166667,,0.166667,,,,0.166667,,
"Small Caps Soar, Apple Slips, Treasury Yields Fall On Trump Day 2: What's Driving Markets Tuesday? - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/news/global/25/01/43109835/small-caps-soar-apple-slips-treasury-yields-fall-on-trump-day-2-whats-driving-markets-tuesday,2025-01-21 19:04:11,Piero Cingari,"The Russell 2000 rallies 1.7%, while other large-cap indices trail behind. In commodities, gold climb 1.2% to a two-month high Get Pro-Level Earnings Insights Before the Market Moves",https://cdn.benzinga.com/files/images/story/2025/01/21/Wall-Street-subway-sign.jpeg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,0.07978,Neutral,0.158519,0.94762,0.166667,0.166667,0.166667,CRYPTO:BTC,0.152018,0.158014,Somewhat-Bullish,0.451494,0.166667,,0.166667,,,,0.166667,,
Why Apple Fell Even as the Market Rallied Today,https://www.fool.com/investing/2025/01/21/why-apple-fell-hard-today/,2025-01-21 18:44:09,Billy Duberstein,"Shares of Apple ( NASDAQ: AAPL ) fell 4.1% on Tuesday, as of 12:30 p.m ET.Apple was downgraded by not one but two Wall Street sell-side analysts, as preliminary figures for the December quarter suggest disappointing iPhone sales.",https://g.foolcdn.com/editorial/images/804724/gettyimages-1691994671.jpg,Motley Fool,n/a,www.fool.com,-0.113759,Neutral,,,,1.0,,AAPL,0.908999,-0.16074,Somewhat-Bearish,0.158519,,,,,,,,,
"Skyworks Plunges 21% in 6 Months: Buy, Sell or Hold the Stock?",https://www.zacks.com/stock/news/2400762/skyworks-plunges-21-in-6-months-buy-sell-or-hold-the-stock,2025-01-21 18:11:00,Zacks Equity Research,"Skyworks faces short-term challenges from high inventory and market pressures. Yet, long-term growth in 5G, IoT and AI-driven tech is promising.",https://staticx-tuner.zacks.com/images/articles/main/cb/577.jpg,Zacks Commentary,n/a,www.zacks.com,0.246289,Somewhat-Bullish,,0.108179,0.333333,0.333333,,SSNLF,0.063258,0.119077,Neutral,0.495866,,0.333333,,,,,,,
"Skyworks Plunges 21% in 6 Months: Buy, Sell or Hold the Stock?",https://www.zacks.com/stock/news/2400762/skyworks-plunges-21-in-6-months-buy-sell-or-hold-the-stock,2025-01-21 18:11:00,Zacks Equity Research,"Skyworks faces short-term challenges from high inventory and market pressures. Yet, long-term growth in 5G, IoT and AI-driven tech is promising.",https://staticx-tuner.zacks.com/images/articles/main/cb/577.jpg,Zacks Commentary,n/a,www.zacks.com,0.246289,Somewhat-Bullish,,0.108179,0.333333,0.333333,,GOOG,0.063258,0.119077,Neutral,0.495866,,0.333333,,,,,,,
"Skyworks Plunges 21% in 6 Months: Buy, Sell or Hold the Stock?",https://www.zacks.com/stock/news/2400762/skyworks-plunges-21-in-6-months-buy-sell-or-hold-the-stock,2025-01-21 18:11:00,Zacks Equity Research,"Skyworks faces short-term challenges from high inventory and market pressures. Yet, long-term growth in 5G, IoT and AI-driven tech is promising.",https://staticx-tuner.zacks.com/images/articles/main/cb/577.jpg,Zacks Commentary,n/a,www.zacks.com,0.246289,Somewhat-Bullish,,0.108179,0.333333,0.333333,,AAPL,0.126119,-0.009757,Neutral,0.495866,,0.333333,,,,,,,
"Skyworks Plunges 21% in 6 Months: Buy, Sell or Hold the Stock?",https://www.zacks.com/stock/news/2400762/skyworks-plunges-21-in-6-months-buy-sell-or-hold-the-stock,2025-01-21 18:11:00,Zacks Equity Research,"Skyworks faces short-term challenges from high inventory and market pressures. Yet, long-term growth in 5G, IoT and AI-driven tech is promising.",https://staticx-tuner.zacks.com/images/articles/main/cb/577.jpg,Zacks Commentary,n/a,www.zacks.com,0.246289,Somewhat-Bullish,,0.108179,0.333333,0.333333,,AVGO,0.126119,0.0,Neutral,0.495866,,0.333333,,,,,,,
"Skyworks Plunges 21% in 6 Months: Buy, Sell or Hold the Stock?",https://www.zacks.com/stock/news/2400762/skyworks-plunges-21-in-6-months-buy-sell-or-hold-the-stock,2025-01-21 18:11:00,Zacks Equity Research,"Skyworks faces short-term challenges from high inventory and market pressures. Yet, long-term growth in 5G, IoT and AI-driven tech is promising.",https://staticx-tuner.zacks.com/images/articles/main/cb/577.jpg,Zacks Commentary,n/a,www.zacks.com,0.246289,Somewhat-Bullish,,0.108179,0.333333,0.333333,,COMM,0.063258,0.351069,Bullish,0.495866,,0.333333,,,,,,,
"Skyworks Plunges 21% in 6 Months: Buy, Sell or Hold the Stock?",https://www.zacks.com/stock/news/2400762/skyworks-plunges-21-in-6-months-buy-sell-or-hold-the-stock,2025-01-21 18:11:00,Zacks Equity Research,"Skyworks faces short-term challenges from high inventory and market pressures. Yet, long-term growth in 5G, IoT and AI-driven tech is promising.",https://staticx-tuner.zacks.com/images/articles/main/cb/577.jpg,Zacks Commentary,n/a,www.zacks.com,0.246289,Somewhat-Bullish,,0.108179,0.333333,0.333333,,NTGR,0.063258,0.351069,Bullish,0.495866,,0.333333,,,,,,,
"Skyworks Plunges 21% in 6 Months: Buy, Sell or Hold the Stock?",https://www.zacks.com/stock/news/2400762/skyworks-plunges-21-in-6-months-buy-sell-or-hold-the-stock,2025-01-21 18:11:00,Zacks Equity Research,"Skyworks faces short-term challenges from high inventory and market pressures. Yet, long-term growth in 5G, IoT and AI-driven tech is promising.",https://staticx-tuner.zacks.com/images/articles/main/cb/577.jpg,Zacks Commentary,n/a,www.zacks.com,0.246289,Somewhat-Bullish,,0.108179,0.333333,0.333333,,ADI,0.063258,0.0,Neutral,0.495866,,0.333333,,,,,,,
"Skyworks Plunges 21% in 6 Months: Buy, Sell or Hold the Stock?",https://www.zacks.com/stock/news/2400762/skyworks-plunges-21-in-6-months-buy-sell-or-hold-the-stock,2025-01-21 18:11:00,Zacks Equity Research,"Skyworks faces short-term challenges from high inventory and market pressures. Yet, long-term growth in 5G, IoT and AI-driven tech is promising.",https://staticx-tuner.zacks.com/images/articles/main/cb/577.jpg,Zacks Commentary,n/a,www.zacks.com,0.246289,Somewhat-Bullish,,0.108179,0.333333,0.333333,,SWKS,0.524949,0.402302,Bullish,0.495866,,0.333333,,,,,,,
"Skyworks Plunges 21% in 6 Months: Buy, Sell or Hold the Stock?",https://www.zacks.com/stock/news/2400762/skyworks-plunges-21-in-6-months-buy-sell-or-hold-the-stock,2025-01-21 18:11:00,Zacks Equity Research,"Skyworks faces short-term challenges from high inventory and market pressures. Yet, long-term growth in 5G, IoT and AI-driven tech is promising.",https://staticx-tuner.zacks.com/images/articles/main/cb/577.jpg,Zacks Commentary,n/a,www.zacks.com,0.246289,Somewhat-Bullish,,0.108179,0.333333,0.333333,,QRVO,0.063258,0.0,Neutral,0.495866,,0.333333,,,,,,,
"Skyworks Plunges 21% in 6 Months: Buy, Sell or Hold the Stock?",https://www.zacks.com/stock/news/2400762/skyworks-plunges-21-in-6-months-buy-sell-or-hold-the-stock,2025-01-21 18:11:00,Zacks Equity Research,"Skyworks faces short-term challenges from high inventory and market pressures. Yet, long-term growth in 5G, IoT and AI-driven tech is promising.",https://staticx-tuner.zacks.com/images/articles/main/cb/577.jpg,Zacks Commentary,n/a,www.zacks.com,0.246289,Somewhat-Bullish,,0.108179,0.333333,0.333333,,AMZN,0.126119,-0.009757,Neutral,0.495866,,0.333333,,,,,,,
"In-Depth Analysis: Apple Versus Competitors In Technology Hardware, Storage & Peripherals Industry - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/insights/news/25/01/43100175/in-depth-analysis-apple-versus-competitors-in-technology-hardware-storage-amp-peripherals-industry,2025-01-21 15:00:37,Benzinga Insights,"In today's rapidly changing and highly competitive business world, it is imperative for investors and industry observers to carefully assess companies before making investment choices.",https://www.benzinga.com/files/images/story/2025/1737471633_0.png,Benzinga,Trading,www.benzinga.com,0.280558,Somewhat-Bullish,,0.658903,,1.0,,AAPL,0.511256,0.362928,Bullish,0.95493,,,,,,,,,
"Apple's AI Advances Can't Offset Chinese Market Slowdown, Says Analyst - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/analyst-ratings/analyst-color/25/01/43097512/apples-ai-advances-cant-offset-chinese-market-slowdown-says-analyst,2025-01-21 14:08:35,Surbhi Jain,"Apple faces challenges from China market losses, weak AI adoption, and a strong dollar impacting profits. Analyst warns of disappointing first quarter earnings guidance, with revenue estimates falling short of consensus expectations. Get Pro-Level Earnings Insights Before the Market Moves",https://cdn.benzinga.com/files/images/story/2025/01/21/Why-It-Matters_0.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,-0.049029,Neutral,,,,1.0,,AAPL,0.534294,0.01371,Neutral,0.972476,,,,,,,,,
"Huawei Wants To Take Nvidia's Place In AI In China, Shifts Focus to Inference Over Training - NVIDIA  ( NASDAQ:NVDA ) ",https://www.benzinga.com/markets/emerging-markets/25/01/43096797/huawei-wants-to-take-nvidias-place-in-ai-in-china-shifts-focus-to-inference-over-trainin,2025-01-21 13:50:57,Anusuya Lahiri,"Chinese smartphone giant Huawei Technologies is eyeing a larger share of the domestic market for artificial intelligence chips by helping local companies leverage its silicon for ""inference"" tasks as chatbots gain traction at the cost of model training.",https://cdn.benzinga.com/files/images/story/2025/01/21/Huawei-Plans-To-One-Up-Apples-iPhone-16-.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,0.244591,Somewhat-Bullish,,0.108179,0.5,0.5,,MSFT,0.177802,-0.134704,Neutral,,,,,,,,,,
"Huawei Wants To Take Nvidia's Place In AI In China, Shifts Focus to Inference Over Training - NVIDIA  ( NASDAQ:NVDA ) ",https://www.benzinga.com/markets/emerging-markets/25/01/43096797/huawei-wants-to-take-nvidias-place-in-ai-in-china-shifts-focus-to-inference-over-trainin,2025-01-21 13:50:57,Anusuya Lahiri,"Chinese smartphone giant Huawei Technologies is eyeing a larger share of the domestic market for artificial intelligence chips by helping local companies leverage its silicon for ""inference"" tasks as chatbots gain traction at the cost of model training.",https://cdn.benzinga.com/files/images/story/2025/01/21/Huawei-Plans-To-One-Up-Apples-iPhone-16-.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,0.244591,Somewhat-Bullish,,0.108179,0.5,0.5,,NVDA,0.631282,0.118558,Neutral,,,,,,,,,,
"Huawei Wants To Take Nvidia's Place In AI In China, Shifts Focus to Inference Over Training - NVIDIA  ( NASDAQ:NVDA ) ",https://www.benzinga.com/markets/emerging-markets/25/01/43096797/huawei-wants-to-take-nvidias-place-in-ai-in-china-shifts-focus-to-inference-over-trainin,2025-01-21 13:50:57,Anusuya Lahiri,"Chinese smartphone giant Huawei Technologies is eyeing a larger share of the domestic market for artificial intelligence chips by helping local companies leverage its silicon for ""inference"" tasks as chatbots gain traction at the cost of model training.",https://cdn.benzinga.com/files/images/story/2025/01/21/Huawei-Plans-To-One-Up-Apples-iPhone-16-.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,0.244591,Somewhat-Bullish,,0.108179,0.5,0.5,,AAPL,0.177802,0.298078,Somewhat-Bullish,,,,,,,,,,
"Huawei Wants To Take Nvidia's Place In AI In China, Shifts Focus to Inference Over Training - NVIDIA  ( NASDAQ:NVDA ) ",https://www.benzinga.com/markets/emerging-markets/25/01/43096797/huawei-wants-to-take-nvidias-place-in-ai-in-china-shifts-focus-to-inference-over-trainin,2025-01-21 13:50:57,Anusuya Lahiri,"Chinese smartphone giant Huawei Technologies is eyeing a larger share of the domestic market for artificial intelligence chips by helping local companies leverage its silicon for ""inference"" tasks as chatbots gain traction at the cost of model training.",https://cdn.benzinga.com/files/images/story/2025/01/21/Huawei-Plans-To-One-Up-Apples-iPhone-16-.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,0.244591,Somewhat-Bullish,,0.108179,0.5,0.5,,XIACY,0.177802,0.298078,Somewhat-Bullish,,,,,,,,,,
"Huawei Wants To Take Nvidia's Place In AI In China, Shifts Focus to Inference Over Training - NVIDIA  ( NASDAQ:NVDA ) ",https://www.benzinga.com/markets/emerging-markets/25/01/43096797/huawei-wants-to-take-nvidias-place-in-ai-in-china-shifts-focus-to-inference-over-trainin,2025-01-21 13:50:57,Anusuya Lahiri,"Chinese smartphone giant Huawei Technologies is eyeing a larger share of the domestic market for artificial intelligence chips by helping local companies leverage its silicon for ""inference"" tasks as chatbots gain traction at the cost of model training.",https://cdn.benzinga.com/files/images/story/2025/01/21/Huawei-Plans-To-One-Up-Apples-iPhone-16-.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,0.244591,Somewhat-Bullish,,0.108179,0.5,0.5,,BIDU,0.177802,-0.134704,Neutral,,,,,,,,,,
Qualcomm's China Tailwind: Analyst Sees Positives That 'Overwhelm' Apple Concerns - Qualcomm  ( NASDAQ:QCOM ) ,https://www.benzinga.com/analyst-ratings/analyst-color/25/01/43095865/qualcomms-china-tailwind-analyst-sees-positives-that-overwhelm-apple-concerns,2025-01-21 13:25:44,Surbhi Jain,"Analyst sees Qualcomm's China-fueled momentum and Samsung share gains outweighing Apple concerns, keeping a $200 price target. Government subsidies and Samsung's Galaxy S25 boost could drive Qualcomm's revenue beyond consensus in upcoming quarters. Get the Real Story Behind Every Major Earnings ...",https://cdn.benzinga.com/files/images/story/2025/01/21/Two-Asian-Business-People-Using-Smartpho.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,0.298821,Somewhat-Bullish,,0.108179,0.5,0.5,,SSNLF,0.300394,0.22117,Somewhat-Bullish,0.980716,,,,,,,,,
Qualcomm's China Tailwind: Analyst Sees Positives That 'Overwhelm' Apple Concerns - Qualcomm  ( NASDAQ:QCOM ) ,https://www.benzinga.com/analyst-ratings/analyst-color/25/01/43095865/qualcomms-china-tailwind-analyst-sees-positives-that-overwhelm-apple-concerns,2025-01-21 13:25:44,Surbhi Jain,"Analyst sees Qualcomm's China-fueled momentum and Samsung share gains outweighing Apple concerns, keeping a $200 price target. Government subsidies and Samsung's Galaxy S25 boost could drive Qualcomm's revenue beyond consensus in upcoming quarters. Get the Real Story Behind Every Major Earnings ...",https://cdn.benzinga.com/files/images/story/2025/01/21/Two-Asian-Business-People-Using-Smartpho.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,0.298821,Somewhat-Bullish,,0.108179,0.5,0.5,,QCOM,0.66527,0.344993,Somewhat-Bullish,0.980716,,,,,,,,,
Qualcomm's China Tailwind: Analyst Sees Positives That 'Overwhelm' Apple Concerns - Qualcomm  ( NASDAQ:QCOM ) ,https://www.benzinga.com/analyst-ratings/analyst-color/25/01/43095865/qualcomms-china-tailwind-analyst-sees-positives-that-overwhelm-apple-concerns,2025-01-21 13:25:44,Surbhi Jain,"Analyst sees Qualcomm's China-fueled momentum and Samsung share gains outweighing Apple concerns, keeping a $200 price target. Government subsidies and Samsung's Galaxy S25 boost could drive Qualcomm's revenue beyond consensus in upcoming quarters. Get the Real Story Behind Every Major Earnings ...",https://cdn.benzinga.com/files/images/story/2025/01/21/Two-Asian-Business-People-Using-Smartpho.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,0.298821,Somewhat-Bullish,,0.108179,0.5,0.5,,AAPL,0.437261,0.105846,Neutral,0.980716,,,,,,,,,
"Warren Buffett Sold This Stock, but I Think He's Completely Wrong",https://www.fool.com/investing/2025/01/21/warren-buffett-sold-this-stock-but-i-think-hes-com/,2025-01-21 12:37:00,Matt Frankel,"Heading into 2023, Warren Buffett-led Berkshire Hathaway's ( NYSE: BRK.A ) ( NYSE: BRK.B ) had a substantial investment in General Motors ( NYSE: GM ) . According to Berkshire's SEC filings, the conglomerate owned 50 million shares of GM at the beginning of that year, worth about $1.7 billion at ...",https://g.foolcdn.com/editorial/images/804213/buffett17-tmf.jpg,Motley Fool,n/a,www.fool.com,0.271825,Somewhat-Bullish,,0.990999,0.333333,0.333333,0.333333,BAC,0.139265,-0.06214,Neutral,0.769861,,,,,,,,,
"Warren Buffett Sold This Stock, but I Think He's Completely Wrong",https://www.fool.com/investing/2025/01/21/warren-buffett-sold-this-stock-but-i-think-hes-com/,2025-01-21 12:37:00,Matt Frankel,"Heading into 2023, Warren Buffett-led Berkshire Hathaway's ( NYSE: BRK.A ) ( NYSE: BRK.B ) had a substantial investment in General Motors ( NYSE: GM ) . According to Berkshire's SEC filings, the conglomerate owned 50 million shares of GM at the beginning of that year, worth about $1.7 billion at ...",https://g.foolcdn.com/editorial/images/804213/buffett17-tmf.jpg,Motley Fool,n/a,www.fool.com,0.271825,Somewhat-Bullish,,0.990999,0.333333,0.333333,0.333333,AAPL,0.139265,-0.06214,Neutral,0.769861,,,,,,,,,
"Warren Buffett Sold This Stock, but I Think He's Completely Wrong",https://www.fool.com/investing/2025/01/21/warren-buffett-sold-this-stock-but-i-think-hes-com/,2025-01-21 12:37:00,Matt Frankel,"Heading into 2023, Warren Buffett-led Berkshire Hathaway's ( NYSE: BRK.A ) ( NYSE: BRK.B ) had a substantial investment in General Motors ( NYSE: GM ) . According to Berkshire's SEC filings, the conglomerate owned 50 million shares of GM at the beginning of that year, worth about $1.7 billion at ...",https://g.foolcdn.com/editorial/images/804213/buffett17-tmf.jpg,Motley Fool,n/a,www.fool.com,0.271825,Somewhat-Bullish,,0.990999,0.333333,0.333333,0.333333,GM,0.839535,0.442357,Bullish,0.769861,,,,,,,,,
Disney's $3B Mega Hits Signal Strong Recovery: How to Play the Stock,https://www.zacks.com/stock/news/2400292/disneys-3b-mega-hits-signal-strong-recovery-how-to-play-the-stock,2025-01-21 12:20:00,Vasundhara Sawalka,"DIS' stellar box office run meets premium valuation. Despite strong content slate and parks expansion, debt levels warrant caution. Watch for better entry in 2025.",https://staticx-tuner.zacks.com/images/articles/main/de/39714.jpg,Zacks Commentary,n/a,www.zacks.com,0.424452,Bullish,,0.214378,,0.5,,NFLX,0.101154,0.157784,Somewhat-Bullish,0.614606,,0.5,,,,,,,
Disney's $3B Mega Hits Signal Strong Recovery: How to Play the Stock,https://www.zacks.com/stock/news/2400292/disneys-3b-mega-hits-signal-strong-recovery-how-to-play-the-stock,2025-01-21 12:20:00,Vasundhara Sawalka,"DIS' stellar box office run meets premium valuation. Despite strong content slate and parks expansion, debt levels warrant caution. Watch for better entry in 2025.",https://staticx-tuner.zacks.com/images/articles/main/de/39714.jpg,Zacks Commentary,n/a,www.zacks.com,0.424452,Bullish,,0.214378,,0.5,,AAPL,0.151222,0.189661,Somewhat-Bullish,0.614606,,0.5,,,,,,,
Disney's $3B Mega Hits Signal Strong Recovery: How to Play the Stock,https://www.zacks.com/stock/news/2400292/disneys-3b-mega-hits-signal-strong-recovery-how-to-play-the-stock,2025-01-21 12:20:00,Vasundhara Sawalka,"DIS' stellar box office run meets premium valuation. Despite strong content slate and parks expansion, debt levels warrant caution. Watch for better entry in 2025.",https://staticx-tuner.zacks.com/images/articles/main/de/39714.jpg,Zacks Commentary,n/a,www.zacks.com,0.424452,Bullish,,0.214378,,0.5,,AMZN,0.151222,0.189661,Somewhat-Bullish,0.614606,,0.5,,,,,,,
Should You Buy Apple Stock Before Jan. 30?,https://www.fool.com/investing/2025/01/21/should-you-buy-apple-stock-before-january-30/,2025-01-21 12:12:00,Keithen Drury,"Jan. 30 will be a massive day for Apple ( NASDAQ: AAPL ) stock, as that's when the company reports results for the first quarter of its fiscal year 2025 ( ending around Dec. 31 ) . This is a huge deal, as it includes the all-important holiday quarter, which could make or break Apple's stock.",https://media.ycharts.com/charts/ab9bd90d34545164c1d23163cc8143f0.png,Motley Fool,n/a,www.fool.com,0.254751,Somewhat-Bullish,,0.413559,,1.0,,AAPL,0.940011,0.438046,Bullish,0.999763,,,,,,,,,
